"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"REGULATION OF ACTIVATED T CELL PROLIFERATION%GOBP%GO:0046006",0.327974276527331,0.691997599279784,0.465812284705631,1.10193325210366,203,30,"HHLA2, CD24, RPS3, PYCARD, SCRIB, IL18, RC3H1, PRNP"
"PHOSPHATIDYLCHOLINE METABOLIC PROCESS%GOBP%GO:0046470",0.0474777448071217,0.510812231247014,0.550024495371581,1.43336164429446,31,57,"ABHD3, DBI, SLC44A3, CHKA, MBOAT2, SLC27A1, PLA2G6, LCAT, APOA1, SLC44A4, LPGAT1, PLA2G4C, SLC44A5, ENPP2, CHPT1, LPCAT2, PCYT1B, PLAAT4, PLAAT3, PLB1"
"REGULATION OF FIBROBLAST MIGRATION%GOBP%GO:0010762",0.360197368421053,0.696818739129611,0.483561876585343,1.07915482057957,218,21,"DDR2, MACIR, APPL2, RFFL, RAC1, GNA12, PRR5L, PTK2, APPL1"
"REGULATION OF DNA DAMAGE CHECKPOINT%GOBP%GO:2000001",0.559602649006622,0.775356038687519,0.430955997080619,0.930716543756212,337,18,"CRY1, TTI2, RPA2, FEM1B, TELO2, BARD1, TTI1, PPP1R10, BRCA2"
"AMYLOID FIBRIL FORMATION%GOBP%GO:1990000",0.680851063829787,0.812438710209188,0.366994469621121,0.83611311754771,415,24,"VHL, CD36, TARDBP, BACE1, SIAH2, NUP153, FUS, APP, PRKN, MAPT"
"POSITIVE REGULATION OF CARDIAC MUSCLE TISSUE GROWTH%GOBP%GO:0055023",0.237704918032787,0.644304165198927,0.55870664434434,1.185375081544,144,17,"ERBB4, NOTCH1, RBPJ, TGFBR3, GLI1"
"REGULATION OF STEM CELL DIFFERENTIATION%GOBP%GO:2000736",0.295252225519288,0.673587379473177,0.419218604198656,1.09248201287302,198,57,"NOTCH1, SOX9, GDNF, GATAD2B, HNRNPU, SOX6, N4BP2L2, CHD4, LTBP3, NUDT21, RBBP4, NSUN2, HDAC1, RBBP7, HDAC2, REST"
"POSITIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901992",0.683453237410072,0.813751876196884,0.322206782337209,0.863311348977605,474,70,"STIL, STOX1, RB1, DBF4B, ANKRD17, CDC16, EGFR, AKT1, AIF1, ANAPC5, CUL3, RCC2, CCND1, ADAM17, TFDP1, CDK4, PLCB1, KLHL18, CDC25C, NSMCE2"
"REGULATION OF CHOLESTEROL METABOLIC PROCESS%GOBP%GO:0090181",0.556982343499197,0.77484993997599,0.399385602157704,0.939316928339588,346,29,"APOE, EPHX2, LDLRAP1, APOA1, PRKAA1, ERLIN2, SREBF2, MBTPS2"
"TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060337",0.0871794871794872,0.530914432363072,-0.528901094461325,-1.38772534907899,33,32,"IFI27, SP100, TYK2, IFITM1, IKBKE, IFITM3, OAS2"
"BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE%GOBP%GO:0048754",0.381924198250729,0.706239718553024,-0.372543293745216,-1.02968875929415,130,47,"COL4A1, NRARP, TIE1, EPHA2, NOTCH4, RASIP1, SIX1, PAX2, DLL4, ENG, TGFBR2, CITED1, FOXD1"
"RECEPTOR-MEDIATED ENDOCYTOSIS%GOBP%GO:0006898",0.075,0.518504935407569,-0.369638623532825,-1.2443754273072,20,138,"ITGAM, CXCL8, TFRC, SCARF1, RAMP3, PDLIM7, ACKR3, MICALL1, HSPG2, RAMP2, ITGB1, ITSN2, RNASEK, DLL1, CLTCL1, IGF2R, CLTB, AP2S1, ENTREP1, CAV1, TMEM108, CXCR2, FCER1G, CAV2"
"HINDBRAIN MORPHOGENESIS%GOBP%GO:0021575",0.545901639344262,0.770253564252225,0.4414629514667,0.936626022601903,332,17,"OPHN1, CBLN1, GLI2, KNDC1"
"KIDNEY EPITHELIUM DEVELOPMENT%GOBP%GO:0072073",0.397360703812317,0.715226521544264,0.389486261972586,1.02071760059729,270,59,"FOXJ1, SOX9, NPNT, GDNF, MYO1E, BMP7, CD24, SALL1, PAX8, MTSS1, SHH, KLHL3, GPC3, SLIT2, ROBO2"
"GLUCAN METABOLIC PROCESS%GOBP%GO:0044042",0.806532663316583,0.866257960344276,-0.332117559324172,-0.757610658647591,320,18,"GYG1, PHKG2, NR1D1, GYG2"
"PEPTIDE CROSS-LINKING%GOBP%GO:0018149",0.0202020202020202,0.480864010704557,-0.714421689985467,-1.667524137229,7,20,"FN1, ABCA7, COL3A1, DSP, THBS1, TGM2, KRT1, PI3, EVPL, TGM3"
"REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION%GOBP%GO:0010574",0.196382428940568,0.613441279750293,-0.477109445699275,-1.20338377392633,75,28,"IL6, PTGS2, IL1B, SULF1, CYP1B1, FLT4"
"POSITIVE REGULATION OF ENDOPEPTIDASE ACTIVITY%GOBP%GO:0010950",0.727520435967302,0.835713231072102,0.296410585019217,0.857863941146896,533,130,"EIF2AK3, SIRT1, HSPD1, SYK, HSPE1, GRAMD4, ASPH, ST18, CASP1, RPS3, APAF1, PYCARD, CARD8, AIM2, ACVR1C, GRIN2A, MAP3K5, LCK, NLRC4, DAP, CASP8AP2, CARD9, BOK, LAPTM5, ANP32B, RIPK2, ACER2, FIS1, REST"
"GLIAL CELL MIGRATION%GOBP%GO:0008347",0.750847457627119,0.844188016911028,0.392975379912175,0.806664671885598,442,15,"CD9, SRGAP2, CCL3, PAFAH1B1, P2RY12, ADGRG1, ZMIZ1"
"HAIR CELL DIFFERENTIATION%GOBP%GO:0035315",0.424242424242424,0.728580176422885,-0.43982227282307,-1.02658453166268,167,20,"JAG2, SOD1, PDZD7, TMEM132E, PLS1"
"RECEPTOR CLUSTERING%GOBP%GO:0043113",0.335473515248796,0.691997599279784,0.470899781757077,1.10751147303798,208,29,"APOE, GPHN, ITGB2, DLG1, SCRIB, DLG2, PIGR, NLGN1"
"RIBOSOME ASSEMBLY%GOBP%GO:0042255",0.0201149425287356,0.480864010704557,-0.567367670334377,-1.56763544015794,6,45,"PWP2, DDX3X, EIF1AX, EIF5B, RPSA, DHX37, EIF6, RRP7A, ERAL1, VCX, FASTKD2"
"REGULATION OF HIPPO SIGNALING%GOBP%GO:0035330",0.165845648604269,0.590168786253272,0.555212929234529,1.26028760333983,100,25,"VGLL4, FRMD6, CIT, SCHIP1, NF2, SHANK2, ARRDC3, LIMD1, FRMD1"
"REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000401",0.316568047337278,0.685870505010807,0.4153465664441,1.07951982152237,213,54,"DOCK8, JAM2, KLRK1, SPN, CCL4, AKT1, AIF1, PYCARD, WNT5A, ADAM17, ADAM10, MIA3, CCL3"
"POLYAMINE METABOLIC PROCESS%GOBP%GO:0006595",0.427868852459016,0.730410271230048,0.486752719543098,1.03271466423542,260,17,"ODC1, AZIN1, AMD1, SMOX, SMS"
"REGULATION OF G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0010389",0.554285714285714,0.773613594572316,0.337858351915987,0.928913385022073,387,85,"STOX1, TAOK3, DBF4B, NBN, MRNIP, NABP1, ATM, CHFR, INTS3, RCC2, MRE11, CCND1, USP47, RAD17, ZNF830, CDC14B, AURKA, INIP, CDK4, PKMYT1, CDC25C, DONSON, HUS1, NOP53, RAD50"
"NEGATIVE REGULATION OF MITOCHONDRION ORGANIZATION%GOBP%GO:0010823",0.697142857142857,0.82273061147897,-0.321942458323211,-0.860408515583824,243,38,"TFRC, ADCK1, PRELID1, NOL3"
"MICROTUBULE-BASED TRANSPORT%GOBP%GO:0099111",0.073490813648294,0.51806514325255,0.446890688144159,1.32150984605602,55,159,"SSX2IP, AQP4, HSPB1, HSBP1, BAG3, SPAST, DST, SPEF2, DYNC2H1, IFT46, AP3M1, PCM1, UBB, STAU1, CCDC39, DYNC2LI1, DYNLL1, DLG2, IFT80, DNAAF1, SPAG6, LCA5, DYNLT2B, BORCS5, LCA5L, IFT74, DYNC2I1, ARL8B, CFAP53, DNAAF4, RHOT1, ADCY10, IFT70A, DYNC2I2, BICD2, PAFAH1B1, KIF13A, INTU, SPA17, APP, MGARP, MAPK8IP3, LRPPRC, MAPT, TTC21B, DAW1, BLOC1S6, AP3M2, WDPCP"
"NEGATIVE REGULATION OF LIPID LOCALIZATION%GOBP%GO:1905953",0.101123595505618,0.544491688471602,-0.491379445300621,-1.32414967398834,35,39,"IL6, NFKBIA, APOC2, THBS1, PLA2R1, PCSK9, PNPLA2, CRP, PPARD"
"NEGATIVE REGULATION OF DNA RECOMBINATION%GOBP%GO:0045910",0.309815950920245,0.68198547964208,0.443970112128839,1.10278455458117,201,38,"MSH6, CGAS, RIF1, CSNK2A1, RTEL1, TP53BP1, KLHL15, RADX, MSH3, H1-9P, TERF2, TERF2IP, KAT5, BLM, PLK1, PARPBP"
"REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY HORMONE%GOBP%GO:0001990",0.0814249363867685,0.52405268697737,-0.567861346326724,-1.38686598040121,31,25,"ENPEP, ACE, ECE1, NOS3"
"NEGATIVE REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034122",0.945762711864407,0.955486216050643,0.298094939936812,0.611902600536008,557,15,"LGR4, OTUD4, IRAK3, YWHAE, CACTIN"
"DETECTION OF CHEMICAL STIMULUS INVOLVED IN SENSORY PERCEPTION OF SMELL%GOBP%GO:0050911",1,1,0.208303291721456,0.597790591892313,720,122,"OR2K2, OR2T4, OR2AG2, OR2T33, OR10H1, OR2C3, OR10G4, OR2A1, OR2J2, OR2A14, OR2A7, OR10Z1, OR13C4, OR2A42, OR13C9, OR10AC1, OR2H2, OR2W6P, OR2T35, OR2L3, OR5V1, OR13F1, OR13G1, OR2M7, OR10G7, OR2T5, OR10J1, OR10H5, OR12D3, OR2F2, OR2L8, CNGB1, GPR148, OR2L5, OR10A6, OR2L13, OR12D2, OR2L2, OR10K2, OR2V2, OR2B8P, OR2G6"
"NEGATIVE REGULATION OF OXIDOREDUCTASE ACTIVITY%GOBP%GO:0051354",0.964406779661017,0.970735313266347,0.276969070674215,0.568537307776906,568,15,"HP, NOSIP, PRKN, CYP27B1, GFI1, GLA, GZMA, NFKB1"
"POSITIVE REGULATION OF COLLAGEN BIOSYNTHETIC PROCESS%GOBP%GO:0032967",0.996655518394649,0.998462323928374,0.215111855412374,0.450189869564465,595,16,"HDAC2, SUCO, WNT4, RUNX1, CREB3L1"
"MEMBRANE DOCKING%GOBP%GO:0022406",0.6,0.784490644490644,-0.305707117883984,-0.925791209492071,185,80,"USO1, ICAM1, RAB3A, VMP1, STXBP1, VCAM1, EXOC6, UNC13C, PSEN2, RAB3D, CAV2, EXOC3, STXBP2, STX3, PEX16, STX1A, RAB13, UNC13B, ATG14"
"EPIGENETIC REGULATION OF GENE EXPRESSION%GOBP%GO:0040029",0.0359435173299101,0.487259172534908,0.482858403512035,1.44483653313662,27,175,"FAM47E, N6AMT1, SIRT1, KDM1B, RB1, YTHDC1, MSL2, PHF2, HIPK2, HNRNPU, PCGF5, PRMT7, RBBP5, ARID1B, RIF1, CGGBP1, BRD7, ATRX, DNMT3A, SMARCA5, EP300, MPHOSPH8, MECP2, EHMT1, LRIF1, UBR5, TRIM27, RBM14, MACROH2A2, KMT2A, SIRT7, L3MBTL1, SIN3A, PPM1D, KAT2B, EPC1, HDAC9, HDAC1, MEN1, BMI1, HDAC2, CTCF, RLIM, DIRAS3, SPTY2D1, MACROH2A1, ZNF445, H1-9P, TASOR, SPI1, ARID1A, HMGB1, CBX3"
"POSITIVE REGULATION OF MIRNA METABOLIC PROCESS%GOBP%GO:2000630",0.152905198776758,0.570599905640976,-0.438521944306651,-1.22428175924888,49,52,"FOS, NOTCH3, ZC3H12A, SRF, ETS1, EGR1, KLF4, TP53, IL10, MRTFB, MYCN, GNL3"
"REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035023",0.649928263988522,0.798944263530848,0.328972234376398,0.890550728552577,452,77,"APOE, MET, OPHN1, CCDC125, SEMA4D, GPR65, RAC1, CUL3, CSNK1A1, ARHGDIB, KCTD13, GPR17, APOA1, PDCD10, P2RY8, FLCN, ABCA1"
"TRICARBOXYLIC ACID CYCLE%GOBP%GO:0006099",0.631751227495908,0.794883675190113,0.386920653294131,0.881510378081006,385,24,"SUCLG2, MDH1B, ACO1, SUCLG1"
"POSITIVE REGULATION OF RECEPTOR SIGNALING PATHWAY VIA JAK-STAT%GOBP%GO:0046427",0.549079754601227,0.770279405908346,0.371747290708915,0.927884257199102,357,40,"ERBB4, NOTCH1, WDR48, IL7R, EP300, USP1"
"REGULATION OF NITRIC-OXIDE SYNTHASE ACTIVITY%GOBP%GO:0050999",0.962046204620462,0.96882443248328,0.275342454467391,0.607891896384862,582,20,"AKT1, NUS1, NOSIP, NOS1AP, TERF2"
"REGULATION OF VASCULAR PERMEABILITY%GOBP%GO:0043114",0.255494505494505,0.656611143060576,-0.443438967132399,-1.16977214941042,92,34,"NPR1, CLDN5, RAMP2, PLVAP, CDH5, PDE2A, GPR4, BDKRB2, C2CD4B, BMP6, CTNNBIP1, TEK"
"INTRACELLULAR CHOLESTEROL TRANSPORT%GOBP%GO:0032367",0.924342105263158,0.940306959367716,0.295321685342637,0.65906316397327,561,21,"LDLRAP1, RELCH, ABCA1, ARL8B, PIP4K2A, SCP2, LRP6, OSBP, SERAC1"
"VIRAL BUDDING%GOBP%GO:0046755",0.814449917898194,0.871249452910655,0.339214567337582,0.769989118728273,495,25,"MITD1, CHMP4A, CHMP2A, TSG101, MVB12B"
"RUFFLE ORGANIZATION%GOBP%GO:0031529",0.69672131147541,0.822541829898414,0.390861653962401,0.829268220860021,424,17,"CSF1R, AIF1, PLEKHA1, RAC1, PIP5K1A, CARMIL1"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT%GOBP%GO:0002486",0.547029702970297,0.770253564252225,-0.427756555848898,-0.945599924815908,220,16,"HLA-H, HLA-F, HLA-E, HLA-B, ULBP2, HLA-A, MICA"
"REGULATION OF CELLULAR RESPONSE TO HEAT%GOBP%GO:1900034",0.0474576271186441,0.510812231247014,0.712918223488666,1.46341469269722,27,15,"DNAJB1, SIRT1, CHORDC1, CREBBP, DNAJB6, ATM, EP300"
"TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002224",0.0555555555555556,0.512973552854394,0.585051446007152,1.43924275088609,35,36,"TLR4, HSPD1, TLR7, PLCG2, LY96, TRAF6, TLR3, CTSS, TLR1, MAP3K7, MAPKAPK3, TLR5, IRAK3, RPS6KA3, RAB11FIP2, SCIMP, BCL10, IRAK1"
"RNA SURVEILLANCE%GOBP%GO:0071025",0.135451505016722,0.552206417300118,0.63647320054275,1.33202229409591,80,16,"ZCCHC7, TRNT1, ZC3H4, XRN1, SUPV3L1, EXOSC2, WDR82, EXOSC3"
"UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655",0.29016393442623,0.673587379473177,0.53854577121673,1.14260094082175,176,17,"SOX9, PSAP, PAX8, SHH, FGFR2, WNT11"
"FC-GAMMA RECEPTOR SIGNALING PATHWAY INVOLVED IN PHAGOCYTOSIS%GOBP%GO:0038096",0.633838383838384,0.794883675190113,-0.371447917375709,-0.866992669217588,250,20,"MYO1G, FGR"
"POSITIVE REGULATION OF RECEPTOR INTERNALIZATION%GOBP%GO:0002092",0.494871794871795,0.751920249462783,-0.408759750319131,-0.966187100383054,192,22,"SELE, PCSK9"
"RHYTHMIC PROCESS%GOBP%GO:0048511",0.0901408450704225,0.530914432363072,0.454378103966817,1.28773984590122,63,115,"MDK, SIRT1, PPP1CC, NCOR1, BHLHE41, NRIP1, OGT, HNRNPU, USP2, NCOA2, NR1D2, DYRK1A, CRY1, PPARGC1A, RORA, CARTPT, CREB1, EP300, RBM4B, PER2, TOP1, PRMT5, CIART, TNFAIP6, LGR4, KMT2A, KDM2A, FSHR, ZNF830, HDAC1, SLIT2, ROBO2, MC3R, RAI1, EGR3, HDAC2, ID4, ATF4, PTEN, RBM4"
"POSITIVE REGULATION OF EXOCYTOSIS%GOBP%GO:0045921",0.205387205387205,0.623677738403766,-0.405205768558965,-1.15630001442176,60,66,"ITGAM, FGR, HLA-F, ANXA2, RAB3A, PLA2G3, HYAL3, DOC2B, RAB3D, VPS4A, RAB15, KLRC2, RAB27A, STX1A, SDCBP"
"REGULATION OF SINGLE STRANDED VIRAL RNA REPLICATION VIA DOUBLE STRANDED DNA INTERMEDIATE%GOBP%GO:0045091",0.293969849246231,0.673587379473177,-0.492854320322366,-1.12427565406826,116,18,"CXCL8, INPP5K, TOP2A, APOBEC3H, APOBEC3D"
"LONG-CHAIN FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035336",0.782324058919804,0.854703304362803,0.340519143051636,0.775795130034278,477,24,"ACSBG1, HACD2, ELOVL2, ACSF3, FAR1"
"POSITIVE REGULATION OF FIBROBLAST PROLIFERATION%GOBP%GO:0048146",0.804878048780488,0.865574221747689,0.329811600491783,0.766246076615894,494,28,"DDR2, DHX9, WNT5A, BMI1, CD74, CDK4, MIF, AQP1, NDUFS4"
"ZINC ION TRANSPORT%GOBP%GO:0006829",0.762273901808786,0.844614558152028,-0.323321404727945,-0.815493668632829,294,28,"SLC30A8, SLC39A3, MT3, SLC39A1, TMEM163, SLC39A4, SLC39A13, SLC30A2, SLC39A8, SLC39A10, AP3D1"
"REGULATION OF MONOATOMIC ANION TRANSPORT%GOBP%GO:0044070",0.20873786407767,0.62689485835746,-0.556737294088153,-1.22427628096249,85,15,"ABCB1, ATP8B1, STC1, PDZK1, GABRE"
"ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0071616",0.87906976744186,0.910284019519841,0.296832468033683,0.733478649569369,566,37,"ACSBG1, HACD2, DIP2A, ELOVL2, ACSF3, PPT1, PDHX, ACSL6, PPCS, ACSS1, PDHA1"
"RESPONSE TO PURINE-CONTAINING COMPOUND%GOBP%GO:0014074",0.191761363636364,0.609588244416874,0.434166447959831,1.16967528316503,134,72,"HSP90B1, TRPV1, EZR, P2RY1, TLR7, SLC8A1, NT5E, HCN2, CREB1, RYR1, CRHBP, RYR3, RAP1A, ENPP1, P2RY12, CFTR, IGFBP5, AQP1, NDUFS4, TAF1, ATF1"
"PURINE RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009152",0.0326530612244898,0.480864010704557,-0.394998168591453,-1.33511777346702,7,156,"ADCY4, ADSS1, NPR1, ADCY3, PANK1, IMPDH1, COASY, ATP5F1D, TECR, NDUFA1, ADCY6, HACD1, ATP5MF, NDUFB1, MT-ATP6, ADCY9, ACSS2, MT-ATP8, APRT, ELOVL7, COX11, DCAKD, PDHB, NDUFC1, ATP5MK, ATP5ME, NDUFB8, ATP5MC1, GCDH, NDUFA8, ACSL5, NDUFS5, MT-ND4L, MT-ND2, PANK4, AMPD2, VPS9D1, ATP5F1E, MT-ND3, ATP5PD, NDUFA9, MT-ND4, ACAT1, PAPSS1, NDUFA11, ATP5F1C, ACLY, NDUFS1, ATP5PB, NDUFV2"
"REGULATION OF FATTY ACID TRANSPORT%GOBP%GO:2000191",0.851485148514851,0.894286923682348,0.33051350712452,0.729696708106198,515,20,"SYK, AKT1, EPRS1, FIS1, CYP4F2, IRS2, TNFRSF11A"
"INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR%GOBP%GO:0072332",0.305084745762712,0.677978079894592,-0.415479611416397,-1.09852290755098,107,36,"POU4F2, PML, BCL3, AEN, ZNF385B, PHLDA3, POU4F1, TP53, HINT1"
"LIPOPROTEIN METABOLIC PROCESS%GOBP%GO:0042157",0.476878612716763,0.746210533546738,0.358550281282343,0.970830996401144,329,78,"PIGA, APOE, ABHD17A, NPC1L1, PIGN, ZDHHC17, NOTUM, SLC30A5, ZDHHC22, NMT1, PGAP1, PIGB, PGAP2, ATG7, ABHD17C, PPT1, PIGL, PORCN, SELENOK"
"ONE-CARBON METABOLIC PROCESS%GOBP%GO:0006730",0.144715447154472,0.560289636019563,0.559922527152573,1.30085915413459,88,28,"CA5B, CA12, MTHFD1L, MTHFD2L, CA8, SHMT1, MTHFD2, TYMS, CA2, CA3, GNMT, CA4, SHMT2"
"CELLULAR RESPONSE TO LIPOPROTEIN PARTICLE STIMULUS%GOBP%GO:0071402",0.112929623567921,0.551675465318426,0.58837580631134,1.34047995386007,68,24,"TLR4, SYK, ITGB2, CD68, AKT1, MYD88, CD9, CD36, ADAM17, ABCA1, MIA3, SREBF2"
"CELLULAR RESPONSE TO FATTY ACID%GOBP%GO:0071398",0.153061224489796,0.570599905640976,-0.578624287371186,-1.29823843555671,59,17,"ZC3H12A, PDK3, AKR1C1, LPL, KCNK4"
"CELLULAR RESPONSE TO ACETYLCHOLINE%GOBP%GO:1905145",0.882022471910112,0.911292808582667,-0.276769189137136,-0.745826540102315,313,39,"CHRNB2, CHRM3, AGRN, CHRM2, CHRNA7, ATP2B4, OPRM1, CHRNG, CDK5R1, CHRM5"
"REGULATION OF RECEPTOR SIGNALING PATHWAY VIA JAK-STAT%GOBP%GO:0046425",0.765739385065886,0.846499383490834,0.314636855982303,0.825874794389564,522,62,"ERBB4, NOTCH1, VHL, PTPRC, WDR48, IL7R, EP300, USP1, NF2, PRLR, EGF, IL10RB, JAK3, CAMK2A"
"VESICLE COATING%GOBP%GO:0006901",0.488335925349922,0.746620616626593,0.39745877224714,0.97224241145373,313,35,"SAR1A, CUL3, TMED10, TMED2, TRAPPC13, TRAPPC11, GBF1, TRAPPC8, KLHL12, PPP6C, AP3M2, TRAPPC6B, TRAPPC4, TRAPPC2L, PDCD6, TRAPPC5"
"PROTEIN-LIPID COMPLEX ASSEMBLY%GOBP%GO:0065005",0.220032840722496,0.633194380995888,0.539513308051072,1.2207612694317,133,23,"APOE, APOC1, BIN1, APOA1, ABCA1, SOAT1"
"T CELL LINEAGE COMMITMENT%GOBP%GO:0002360",0.478155339805825,0.746520687717437,-0.447923506571577,-0.98499261789044,196,15,"IL6, SOCS3"
"AXON EXTENSION%GOBP%GO:0048675",0.615776081424936,0.790813922009684,-0.375251112003444,-0.896089708146498,241,23,"SEMA3A, SEMA3F, C9orf72, SLIT3, CDK5, SEMA5B, USP9X, ULK1, MAP1B, SLC9A6"
"KERATINOCYTE DIFFERENTIATION%GOBP%GO:0030216",0.364238410596026,0.696818739129611,-0.356716754442082,-1.03260199724332,109,68,"JAG1, KLK5, EPHA2, DSP, TXNIP, BCR, PPP3CA, KRT1, EVPL, KRT75, TGM3"
"NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901020",0.743589743589744,0.842682908260373,-0.349064803958772,-0.825085910536433,289,22,"PLN, FKBP1A, FKBP1B, CRHR1"
"HEAD MORPHOGENESIS%GOBP%GO:0060323",0.177184466019417,0.599001346935503,-0.581656620010977,-1.27907436973586,72,15,"RRAS, CLDN5, TBX1, CRISPLD2"
"NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009132",0.257824143070045,0.658860640295616,0.440829354784314,1.14119369058869,172,53,"PGAM2, HK1, PFKFB2, CMPK1, HKDC1, ENTPD2, PGM1, ENO1, PKM, PGK1, NUDT5, ENO3, AK4, ALDOB"
"REGULATION OF LYMPHOCYTE CHEMOTAXIS%GOBP%GO:1901623",0.832512315270936,0.881871307181896,0.328028624829752,0.742233109881314,506,23,"KLRK1, CCL4, WNT5A, ADAM17, ADAM10, CCL3"
"POSITIVE REGULATION OF SUPRAMOLECULAR FIBER ORGANIZATION%GOBP%GO:1902905",0.345479082321188,0.696340585727731,0.358492512881537,1.04828679027358,255,147,"HSPA1A, APOE, TENM1, MET, HSPA1B, ARHGEF5, TOGARAM1, RB1, BIN1, CCDC88A, SCIN, NCKAP1L, CLU, CDC42EP4, SLAIN1, LIMCH1, ABI2, BAIAP2, RPS3, PYCARD, GPR65, RAC1, SFRP1, MECP2, MTSS1, MAPRE1, APOA1, PSEN1, NF2, PDE4DIP, ARL2, TESK1, FCHSD2, FERMT2, SEMA5A, CARMIL1, WHAMM"
"REGULATION OF INTERFERON-ALPHA PRODUCTION%GOBP%GO:0032647",0.454545454545455,0.735170520427468,0.438586888774328,0.998102365762078,274,26,"TLR4, HSPD1, TLR7, NMB, DHX9, TLR3, IRF5, HAVCR2, RIPK2"
"POSITIVE REGULATION OF T-HELPER CELL DIFFERENTIATION%GOBP%GO:0045624",0.576732673267327,0.781359711800564,-0.39487083116526,-0.914542153342228,232,19,"MALT1, NLRP3, RARA, IL12RB1, NFKBIZ"
"REGULATION OF ORGANIC ACID TRANSPORT%GOBP%GO:0032890",0.640866873065015,0.796052096524962,0.358056715231712,0.886037666075776,413,39,"SYK, AKT1, ATP1A2, PER2, HRH3, EPRS1, FIS1, CYP4F2, SLC12A2, IRS2, TNFRSF11A, ARL6IP5, RAB3GAP1"
"REGULATION OF POSITIVE CHEMOTAXIS%GOBP%GO:0050926",0.206030150753769,0.62461364128714,-0.532820638966287,-1.21544490465879,81,18,"CXCL8, ANGPT2, F3, F7, PGF, NTRK3, CDH13, CXCL12, NTF3"
"PROTEIN HOMOTRIMERIZATION%GOBP%GO:0070207",0.924757281553398,0.940306959367716,-0.298540343706698,-0.656496098952962,380,15,"ITLN1"
"CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:0071560",0.0784313725490196,0.52405268697737,0.47378333044473,1.31472064059954,55,95,"USP9Y, SOX9, SIRT1, NR3C1, SMAD5, APPL2, SOX6, PTPRK, LPXN, DAB2, SFRP1, TGFBR3, SMAD1, CRKL, ZFYVE9, GDF10, APOA1, MAP3K7, WNT5A, ADAM9, SMAD4"
"RIBOSOME DISASSEMBLY%GOBP%GO:0032790",0.046656298600311,0.510812231247014,0.593417921313497,1.45158721131194,29,35,"GIGYF2, RCHY1, GFM2, LTN1, TRNT1, USP10, ASCC2, EIF4E2, MTRFR, MRPL58, DENR, ASCC3, TCF25, EIF2D, RNF14, MTRES1, RNF25, MRRF"
"KIDNEY MORPHOGENESIS%GOBP%GO:0060993",0.144171779141104,0.560289636019563,0.508059266885265,1.2681200569558,93,40,"FOXJ1, SOX9, NPNT, GDNF, SALL1, PAX8, SHH, KLHL3, GPC3"
"RIBONUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009261",0.214076246334311,0.631533302497687,0.448426501526049,1.17441230725841,145,60,"PGAM2, AMPD3, SUCLG2, HK1, PFKFB2, NT5E, HKDC1, PDE9A, PGM1, ENO1, PKM, PGK1, ENO3, ALDOB, SUCLG1"
"REGULATION OF STEROID BIOSYNTHETIC PROCESS%GOBP%GO:0050810",0.725782414307005,0.834937031827154,0.32424774431865,0.839393919638371,486,53,"APOE, SIRT1, BGLAP, PRKAA1, ERLIN2, ASAH1, REST, DKK3, SREBF2, MBTPS2, FGFR4, CLCN2, MBTPS1, CYP27B1, BMP2, WNT4, TNF, FGF1, ERLIN1, AKR1C3, GFI1"
"LAMELLIPODIUM ASSEMBLY%GOBP%GO:0030032",0.6272040302267,0.794883675190113,-0.359520643908268,-0.891167780172092,248,26,"VCL, ITGB1, RHOD, PARVB, ARFIP2, S1PR1, ABLIM2"
"TIGHT JUNCTION ORGANIZATION%GOBP%GO:0120193",0.27893175074184,0.669829382967379,-0.3952763272077,-1.09960478587212,93,49,"ESAM, CLDN5, LSR, OCEL1, RAMP2, PECAM1, CDH5, MPP7, ACTG1, ECT2"
