name	description	GS.DETAILS	SIZE	ES	NES	pval	padj	FWER	Rank.at.Max	leading.edge.genes
NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257	NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257	Details	58	-0.338407041012296	-0.9772896569861	0.510835913312694	0.748132316908733	0	28063	NDUFA1,NDUFB1,OXA1L,NDUFAF1,NDUFC1,NDUFB8,NDUFAF3,NDUFA8,NDUFS5,MT-ND2,BCS1L,NDUFA9,MT-ND4,NDUFA11,ECSIT,NDUFS1,NDUFAF8,NDUFAB1,COA1,TMEM126A,NDUFS8,NDUFB3,NDUFS2,MT-ND1,NDUFA13
ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:0046165	ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:0046165	Details	70	-0.358215993106108	-1.07256645715866	0.325657894736842	0.666560678325384	0	28701	ISYNA1,ITPKC,EBP,DHCR7,MVK,CACNA1H,LSS,DHFR,FDFT1,PGP,MVD,INSIG1
POSITIVE REGULATION OF SECRETION BY CELL%GOBP%GO:1903532	POSITIVE REGULATION OF SECRETION BY CELL%GOBP%GO:1903532	Details	184	-0.304215986952521	-1.0608417554146	0.252212389380531	0.63528029099951	0	28903	ITGAM,C1QTNF1,FGR,HLA-F,ANXA2,RAB3A,CHRNB2,IL1B,TLR2,LRRC8A,INHBB,PPIA,SLC30A8,AACS,PLA2G3,HYAL3,MYOM1,DOC2B,SLC18A3,RBP4,NLGN2,TRPM4,GRP,INHBA,BMP6,RAB3D,SPP1,VPS4A,MCU,MYH10,INHA,RAB15,MYRIP,KLRC2,RAB27A,STX1A,C2CD2L,TUNAR,BAD,SDCBP,NNAT,UNC13B,GPER1,BLK
MITOTIC G1/S TRANSITION CHECKPOINT SIGNALING%GOBP%GO:0044819	MITOTIC G1/S TRANSITION CHECKPOINT SIGNALING%GOBP%GO:0044819	Details	28	-0.457269178270142	-1.1320634066617	0.299465240641711	0.663146795209761	0	28755	CDK2,PLK3,PML,TP53,MDM2,CDKN1A,PIDD1,GTSE1
REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901016	REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901016	Details	42	-0.372808516648815	-1.02286130843848	0.392857142857143	0.699116743471582	0	28662	KCNAB1,NETO1,ITGB1,AKAP9,ATP1B3,RNF207,GRP,CAV1,FHL1,WWP2,LRRC38,ACTN2,LRRC26,NEDD4
NEGATIVE REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904036	NEGATIVE REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904036	Details	37	-0.347296519473139	-0.916718865071268	0.58356940509915	0.778210047948048	0	28859	ICAM1,TNFAIP3,RAMP2,CDH5,TEK,IL10
TERTIARY ALCOHOL METABOLIC PROCESS%GOBP%GO:1902644	TERTIARY ALCOHOL METABOLIC PROCESS%GOBP%GO:1902644	Details	15	-0.428504038601516	-0.957956879242618	0.501204819277108	0.745674035418062	0	28370	CACNA1H,HSD11B2,AKR1A1,AKR1C1,CYP11A1
POSITIVE REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032722	POSITIVE REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032722	Details	54	-0.37575510042791	-1.0748387942525	0.327433628318584	0.666560678325384	0	28896	DDX3X,IL6,OAS3,IL1B,TLR2,EGR1
REGULATION OF SODIUM ION TRANSPORT%GOBP%GO:0002028	REGULATION OF SODIUM ION TRANSPORT%GOBP%GO:0002028	Details	60	-0.409683738586424	-1.19273259297129	0.184049079754601	0.576202418785794	0	28563	NETO1,SCN4B,TESC,ACTN4,ATP1B3,PCSK9,SLC9A1,COMMD1,GRP,PER1,SIK1,PRKCE,ATP2B4,SCN5A,PKP2,FXYD1,YWHAH,NEDD4,SPTBN4,NOS1,OSR1
REGULATION OF ADENYLATE CYCLASE ACTIVITY%GOBP%GO:0045761	REGULATION OF ADENYLATE CYCLASE ACTIVITY%GOBP%GO:0045761	Details	33	-0.432651040558484	-1.12753924414711	0.282666666666667	0.653562745098039	0	28790	EDNRA,GIPR,GRM2,ORAI1,CRHR1,GNAI2,TMIGD3,STIM1
DETERMINATION OF HEART LEFT/RIGHT ASYMMETRY%GOBP%GO:0061371	DETERMINATION OF HEART LEFT/RIGHT ASYMMETRY%GOBP%GO:0061371	Details	43	-0.390771517036146	-1.07549285049663	0.333333333333333	0.666560678325384	0	28852	TBX2,SRF,SOX17,SOX18,MICAL2,DLL1,ENG,TGFBR2,NPHP3,SMO,SETDB2
POSITIVE REGULATION OF LEUKOCYTE DEGRANULATION%GOBP%GO:0043302	POSITIVE REGULATION OF LEUKOCYTE DEGRANULATION%GOBP%GO:0043302	Details	17	-0.500348445969959	-1.17838650029175	0.241706161137441	0.628056609695552	0	28903	ITGAM,FGR,HLA-F,PLA2G3
POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002720	POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002720	Details	57	-0.335745530031191	-0.966380388498047	0.524242424242424	0.752043933864189	0	28880	IL6,HLA-F,MALT1,NLRP3,SEMA7A,IL1B,NR4A3,HLA-E,RSAD2,RIGI
MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0007517	MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0007517	Details	142	-0.417215428431499	-1.40263692098847	0.0108303249097473	0.286808801732984	0	28872	SVIL,SMTN,CTF1,TAGLN,CXCL10,DES,SPEG,HBEGF,TBX1,ITGA11,DSP,VAMP5,CACNA1H,TPM1,MYL6,SGCA,COL6A3,FKBP1A,ZFPM2,ACTA1,DLL1,MYLK2,SIX1,PPP3CA,DLL4,ENG,CAV1,CAV2,EFEMP2,TNNI3,TEAD4,NRG1,FHL1,S1PR1
POSITIVE REGULATION OF DNA BINDING%GOBP%GO:0043388	POSITIVE REGULATION OF DNA BINDING%GOBP%GO:0043388	Details	34	-0.381251867481867	-0.99768686687399	0.431266846361186	0.713558852082478	0	28799	POU4F2,NME1,HES1,NIBAN2,HAND2,POU4F1,PLAUR
LONG-CHAIN FATTY ACID BIOSYNTHETIC PROCESS%GOBP%GO:0042759	LONG-CHAIN FATTY ACID BIOSYNTHETIC PROCESS%GOBP%GO:0042759	Details	25	-0.428714090522854	-1.04574755096452	0.368556701030928	0.687400535142792	0	28569	GSTM1,CYP1A1,FADS1,ALOX5,CYP2C8,ALOX15B,GSTM4,GPX4
RESPONSE TO ETHANOL%GOBP%GO:0045471	RESPONSE TO ETHANOL%GOBP%GO:0045471	Details	19	-0.32665508350313	-0.76633627760852	0.796526054590571	0.86161784916681	0	28483	SOD1,CHRNB2,GLRA2,ADH7,OPRM1,GRIN2B,TH
PYROPTOSIS%GOBP%GO:0070269	PYROPTOSIS%GOBP%GO:0070269	Details	30	-0.376897643728975	-0.960860059147388	0.471849865951743	0.731991051271412	0	28816	IFI27,NLRP3,GSDMD,NLRP1,MAP3K20,GZMB,NINJ1,GSDME,MEFV
REGULATION OF PHOSPHOLIPASE ACTIVITY%GOBP%GO:0010517	REGULATION OF PHOSPHOLIPASE ACTIVITY%GOBP%GO:0010517	Details	50	-0.450967158104925	-1.25442270784852	0.12536443148688	0.51981464965683	0	28898	SELE,PDGFRB,RASGRP1,APOC2,PLA2R1
LYMPHOCYTE MIGRATION%GOBP%GO:0072676	LYMPHOCYTE MIGRATION%GOBP%GO:0072676	Details	58	-0.330937018184383	-0.95571689057636	0.544891640866873	0.761700882673432	0	28868	CX3CL1,CXCL10,MYO1G,F11R,CRTAM,CCL14,CCL20
MECHANORECEPTOR DIFFERENTIATION%GOBP%GO:0042490	MECHANORECEPTOR DIFFERENTIATION%GOBP%GO:0042490	Details	19	-0.45279564253639	-1.06226336200695	0.354838709677419	0.676646648017371	0	28572	JAG2,SOD1,PDZD7,TMEM132E,PLS1
DIACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046339	DIACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046339	Details	22	-0.517401531539727	-1.23621502461458	0.203517587939698	0.59780217929096	0	28169	DGKA,PNPLA2,DGKD,DGKQ,DGKH,DGAT1,LIPE,DGKZ,DGKG
HEART VALVE DEVELOPMENT%GOBP%GO:0003170	HEART VALVE DEVELOPMENT%GOBP%GO:0003170	Details	64	-0.378942549275539	-1.12788804802032	0.240853658536585	0.628056609695552	0	28794	JAG1,TIE1,EFNA1,ELN,CDH11,EMILIN1,PDE2A,NOS3,ADAMTS9,OLFM1,SNAI1,TNFRSF1B,DLL4,SLIT3,TGFBR2,SNAI2,SCX,HEYL
REGULATION OF INSULIN SECRETION%GOBP%GO:0050796	REGULATION OF INSULIN SECRETION%GOBP%GO:0050796	Details	94	-0.412814185279892	-1.30561330065048	0.032967032967033	0.387234618984286	0	28880	IL6,GIPR,PIM3,IL1B,LRRC8A,INHBB,CDK16,SLC30A8,AACS,DOC2B,CCN3,RBP4,NR1D1,NLGN2,SLC8B1,TRPM4,ALOX5,MCU,MYRIP,STX1A,TFAP2B,C2CD2L,TUNAR,BAD,NNAT,GPER1,SLC25A22,BLK
SEMI-LUNAR VALVE DEVELOPMENT%GOBP%GO:1905314	SEMI-LUNAR VALVE DEVELOPMENT%GOBP%GO:1905314	Details	47	-0.384866226820681	-1.07278439409644	0.340057636887608	0.669519764087169	0	28794	JAG1,TIE1,EFNA1,ELN,CDH11,EMILIN1,NOS3,SNAI1,TNFRSF1B,DLL4,SLIT3,TGFBR2
REGULATION OF MIRNA TRANSCRIPTION%GOBP%GO:1902893	REGULATION OF MIRNA TRANSCRIPTION%GOBP%GO:1902893	Details	64	-0.319691344483315	-0.951532223519437	0.545731707317073	0.761848121601582	0	28818	FOS,NOTCH3,SRF,ETS1,RARA,EGR1,KLF4,TP53,IL10,MRTFB,PPARD
POSITIVE REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST%GOBP%GO:0002230	POSITIVE REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST%GOBP%GO:0002230	Details	26	-0.525309033310826	-1.28425011962642	0.144356955380577	0.538151092109337	0	28786	ZDHHC11,ZC3H12A,PARP9,ZDHHC1,RIGI,IL12RB1
AMIDE TRANSPORT%GOBP%GO:0042886	AMIDE TRANSPORT%GOBP%GO:0042886	Details	83	-0.314937107403589	-0.980237625305779	0.493377483443709	0.742519370386428	0	28880	IL6,ABCB1,TAP1,SLC25A32,SLC19A1,CDK16,SLC25A39,SLC30A8,FOLR3,CRHR1
ETHANOL METABOLIC PROCESS%GOBP%GO:0006067	ETHANOL METABOLIC PROCESS%GOBP%GO:0006067	Details	15	-0.481651104489386	-1.07677162261121	0.356626506024096	0.677275602279432	0	28098	SULT1A3,ACSS2,SULT1A1,SULT1E1,ADH7
MESENCHYMAL CELL DIFFERENTIATION%GOBP%GO:0048762	MESENCHYMAL CELL DIFFERENTIATION%GOBP%GO:0048762	Details	122	-0.303803829920458	-0.991480786866244	0.467153284671533	0.730206145304468	0	28802	FN1,JAG1,SPRY1,TBX1,EFNA1,SEMA7A,SEMA3C,NOTCH4,RADIL,HAND2,ACVRL1,OTUD5,SEMA3A,OLFM1,SEMA3F,S100A4,SNAI1,TGFBR3L,TBX3,PAX2,CORO1C,ENG,SEMA6B,TGFBR2,CYP26C1
INTEGRIN-MEDIATED SIGNALING PATHWAY%GOBP%GO:0007229	INTEGRIN-MEDIATED SIGNALING PATHWAY%GOBP%GO:0007229	Details	85	-0.56239705040866	-1.76106574577128	0.0034965034965035	0.259822350753976	0	28903	ITGAM,LAMA5,FN1,ZYX,ITGA8,CDC42,ITGA10,CCM2,BCAR1,FGR,COL3A1,ITGA1,ITGA3,ITGA11,ADAMTS1,SEMA7A,ITGA5,ITGB1,FBLN1,FERMT3,MYH9,ITGA6,ISG15,ITGA9,ITGB5,ITGBL1,ADAM15,ITGA4,NEDD9,PTK2B
ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952	ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952	Details	87	-0.430412266639962	-1.35394584012006	0.027972027972028	0.360483778516565	0	28811	HOXA4,HOXC4,HOXA5,HOXC6,HOXB3,TBX1,HES1,TBX18,BHLHE40,DLL1,HES4,LEFTY2,HOXD8,TBX3,HOXA7,HOXD9,HOXD3,CYP26C1,HOXB4,FZD5,HEYL,BASP1,HES7
MYELOID CELL DIFFERENTIATION%GOBP%GO:0030099	MYELOID CELL DIFFERENTIATION%GOBP%GO:0030099	Details	166	-0.326170657795383	-1.11581769672705	0.164609053497942	0.553596971897625	0	28899	CSF3,LIF,ACTN1,FLNA,CDC42,ALAS2,ANXA2,NBEAL2,EPHA2,TLR2,BLVRB,PDE1B,THOC5,MYH9,OSCAR,IL1RL1,HEATR3,CIB1,TPM4,INHBA,STAT5A,ALAS1,SLC25A38,PRKX,TGFBR2,G6PD,TSPO2,INHA,SBNO2,HCLS1
REGULATION OF BLOOD CIRCULATION%GOBP%GO:1903522	REGULATION OF BLOOD CIRCULATION%GOBP%GO:1903522	Details	174	-0.370169850685578	-1.27240992962494	0.0253164556962025	0.348768855368234	0	28852	TBX2,PLN,DES,ZC3H12A,STC1,HSPB7,SCN4B,DSP,CACNA1H,TPM1,ACE,TBXA2R,ADRA1B,ITGB1,AKAP9,PDE4D,CHRM3,ECE1,FKBP1B,BDKRB2,SLC9A1,ITGA9,RNF207,ATP2B2,HRC,TRPM4,ITGA4,TRPC1,CAV1,KCNMB4,TMIGD3,GSK3A,TNNI3
SPLICEOSOMAL TRI-SNRNP COMPLEX ASSEMBLY%GOBP%GO:0000244	SPLICEOSOMAL TRI-SNRNP COMPLEX ASSEMBLY%GOBP%GO:0000244	Details	15	-0.381227873408325	-0.852267028993287	0.624096385542169	0.785940447182443	0	28634	PRPF31,TSSC4,AAR2,LSM2,SRSF12
CELLULAR RESPONSE TO DOPAMINE%GOBP%GO:1903351	CELLULAR RESPONSE TO DOPAMINE%GOBP%GO:1903351	Details	30	-0.494671728526561	-1.26111243792324	0.150134048257373	0.546752051650917	0	28797	FLNA,SULT1A3,ADCY6,TGM2,LRRK2,GSK3A,GNAS
POSITIVE REGULATION OF CELL GROWTH%GOBP%GO:0030307	POSITIVE REGULATION OF CELL GROWTH%GOBP%GO:0030307	Details	109	-0.297477578692606	-0.963176090136598	0.544483985765125	0.761700882673432	0	28896	DDX3X,POU4F2,CDC42,CPNE9,HYAL1,SEMA7A,ITSN2,INO80,MMP14,MTOR,CIB1,EIF4G1,L1CAM,ERBB2,EXOSC4,GOLGA4,H3-5,SDCBP,SYT3,LGI1,SMURF1,ISLR2,CPNE5,YAP1,PRR5,RNF157,CXCL16,HDGFL2,RPTOR
POSITIVE REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034767	POSITIVE REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034767	Details	122	-0.451190627593126	-1.47248584255778	0.0145985401459854	0.309342413046805	0	28868	CX3CL1,ABCB1,STAC2,CXCL10,FLNA,EDNRA,TESC,COX17,AKAP9,VMP1,ACTN4,ATP1B3,SLC9A1,RNF207,PDZK1,PPP3CA,PPP3CC,TRPC1,CAV1,STIM1,CCL2,GSTO1,JPH2,LRRC38,GPER1,ACTN2,FXYD1,RYR2,LRRC26,STAC,CD19,KCNQ1
REGULATION OF AEROBIC RESPIRATION%GOBP%GO:1903715	REGULATION OF AEROBIC RESPIRATION%GOBP%GO:1903715	Details	24	-0.365780892829964	-0.887036072913133	0.612244897959184	0.785940447182443	0	28286	COX7A1,ABCD1,ISCU,MLXIPL
PYRIMIDINE NUCLEOSIDE METABOLIC PROCESS%GOBP%GO:0006213	PYRIMIDINE NUCLEOSIDE METABOLIC PROCESS%GOBP%GO:0006213	Details	16	-0.408598090948369	-0.935566912756256	0.536231884057971	0.758004567057896	0	28524	TYMP,UPP1,CDA
CELLULAR RESPONSE TO OXYGEN LEVELS%GOBP%GO:0071453	CELLULAR RESPONSE TO OXYGEN LEVELS%GOBP%GO:0071453	Details	89	-0.311248101143039	-0.978865615615853	0.503571428571429	0.745901871118854	0	28821	AQP3,PTGS2,PTGIS,PLK3,EPAS1,HILPDA,PDK3,OPRD1,ANGPT4,MT3,MTOR,SUV39H1,TP53,CAV1,MDM2
SECONDARY ALCOHOL METABOLIC PROCESS%GOBP%GO:1902652	SECONDARY ALCOHOL METABOLIC PROCESS%GOBP%GO:1902652	Details	75	-0.354970022767895	-1.07692659616465	0.301003344481605	0.665748877172427	0	28756	SCARF1,EBP,DHCR7,MVK,IDH2,OSBPL5,LSS,FDFT1,MVD,INSIG1,APOL2,PPARD,G6PD,DHCR24,CES1,SCAP,CYP11A1
REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY REGULATORY NCRNA%GOBP%GO:1900368	REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY REGULATORY NCRNA%GOBP%GO:1900368	Details	19	-0.55392108028486	-1.29950470754061	0.156327543424318	0.551303966688582	0	28890	ZFP36,IL6,DND1
NEGATIVE REGULATION OF CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0043124	NEGATIVE REGULATION OF CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0043124	Details	49	-0.321540961875129	-0.895664431247593	0.657060518731988	0.796809410394423	0	28848	TNFAIP3,NFKBIA,ZC3H12A,CARD19,NR1D1,PER1,TNIP3,PPM1N,ESR1,SLC39A8,TLE1
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981	Details	58	-0.338407041012296	-0.9772896569861	0.510835913312694	0.748132316908733	0	28063	NDUFA1,NDUFB1,OXA1L,NDUFAF1,NDUFC1,NDUFB8,NDUFAF3,NDUFA8,NDUFS5,MT-ND2,BCS1L,NDUFA9,MT-ND4,NDUFA11,ECSIT,NDUFS1,NDUFAF8,NDUFAB1,COA1,TMEM126A,NDUFS8,NDUFB3,NDUFS2,MT-ND1,NDUFA13
GRANULOCYTE MIGRATION%GOBP%GO:0097530	GRANULOCYTE MIGRATION%GOBP%GO:0097530	Details	77	-0.49407846834785	-1.51134439042429	0.00332225913621262	0.259822350753976	0	28892	CXCL8,CX3CL1,CXCL2,CXCL10,CXCL3,PPBP,TREM1,CXCL1,PECAM1,PPIA,CCL14,ADGRE2,CCL20,EMP2,CCL8,CXCR2,FCER1G,BSG,LGALS3
POSITIVE REGULATION OF SODIUM ION TRANSPORT%GOBP%GO:0010765	POSITIVE REGULATION OF SODIUM ION TRANSPORT%GOBP%GO:0010765	Details	26	-0.481287091357682	-1.17662740492991	0.236220472440945	0.62199696459655	0	28500	SCN4B,TESC,ACTN4,ATP1B3,SLC9A1,SCN5A,PKP2,FXYD1
INTRACELLULAR ESTROGEN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030520	INTRACELLULAR ESTROGEN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030520	Details	16	-0.420759249801725	-0.963412314132373	0.502415458937198	0.745901871118854	0	28799	POU4F2,PPARGC1B,DDX54,ESR1
RENAL FILTRATION%GOBP%GO:0097205	RENAL FILTRATION%GOBP%GO:0097205	Details	16	-0.559217004572112	-1.28043898911521	0.171497584541063	0.559413023432959	0	28856	KIRREL1,CD34,MCAM,ITGA3,SULF1,JCHAIN,PPP3CA
PURINE RIBONUCLEOTIDE TRANSPORT%GOBP%GO:0015868	PURINE RIBONUCLEOTIDE TRANSPORT%GOBP%GO:0015868	Details	29	-0.295879876576564	-0.74150559767104	0.88283378746594	0.911836092461274	0	28229	LRRC8A,SLC25A16,SLC19A1,SHOC2,SLC35B2,SLC25A4,SLC25A17
DEVELOPMENT OF PRIMARY FEMALE SEXUAL CHARACTERISTICS%GOBP%GO:0046545	DEVELOPMENT OF PRIMARY FEMALE SEXUAL CHARACTERISTICS%GOBP%GO:0046545	Details	32	-0.316400307228224	-0.824297289295636	0.75130890052356	0.84398766124355	0	28483	SOD1,INHBB,HYAL3,INHBA,SLIT3,INHA,NR2F2
SIGNAL RELEASE%GOBP%GO:0023061	SIGNAL RELEASE%GOBP%GO:0023061	Details	110	-0.363180377114227	-1.17419788309304	0.131386861313869	0.532146153846154	0	28880	IL6,RAB3A,NIBAN2,STXBP1,SNAP47,CDK16,SLC30A8,TGM2,DOC2B,UNC13C,SYN3,SEPTIN5,PRRT2,CRHR1,DOC2A,TBX3,INHBA,SYT5,CDK5,RPH3AL,PDZD11,CPLX1,LIN7B,STXBP2,STX3,STX1A,GRM4,UNC13B,SYN1,EXOC3L1,STX1B,RPH3A,FAM3B,RAB11FIP5,SYN2,SNAPIN
VITAMIN TRANSPORT%GOBP%GO:0051180	VITAMIN TRANSPORT%GOBP%GO:0051180	Details	48	-0.397955804332786	-1.10556449992821	0.283236994219653	0.654159917975541	0	28823	TCN2,CD320,SLC2A4,SLC25A32,SLC19A1,FOLR3,SLC2A6,SLC2A8,SLC2A3
DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0060997	DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0060997	Details	15	-0.576361545117026	-1.28850479187481	0.166265060240964	0.554716691700489	0	28864	ARC,CDC42
NEGATIVE REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032692	NEGATIVE REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032692	Details	30	-0.543012967429369	-1.38435323404987	0.0750670241286863	0.450699407075877	0	28868	CX3CL1,TNFAIP3,ZC3H12A,ELF4,NLRP3,SERPINB1,IL10,MEFV,CPTP
PHOSPHOLIPID TRANSPORT%GOBP%GO:0015914	PHOSPHOLIPID TRANSPORT%GOBP%GO:0015914	Details	73	-0.325767576498632	-0.981241184092602	0.506622516556291	0.746625405129463	0	28834	ABCB1,ATP8B1,ABCA7,OSBPL2,APOC2,OSBPL5,PRELID1,PLSCR1,PLSCR3,ABCA3
REGULATION OF MUSCLE SYSTEM PROCESS%GOBP%GO:0090257	REGULATION OF MUSCLE SYSTEM PROCESS%GOBP%GO:0090257	Details	148	-0.368676381132077	-1.24877363829144	0.0490566037735849	0.424313164570627	0	28828	MYL9,CNN1,PLN,ZC3H12A,STC1,SRF,SOD1,DSP,TPM1,PROK2,AKAP9,PDE4D,PPP1R12B,HAND2,CHRM3,MYLK2,NOS3,NR4A3,LMCD1,FKBP1B,SLC9A1,DAPK3,RNF207,CHRM2,HRC,TRPM4,CAV1,KCNA1,GSK3A,TNNI3,MYOCD,CACNA1S
POSITIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901021	POSITIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901021	Details	30	-0.42718622493493	-1.08906539530688	0.329758713136729	0.666560678325384	0	28814	STAC2,VMP1,SLC9A1,STIM1,GSTO1,JPH2,RYR2,STAC
NEUTROPHIL MIGRATION%GOBP%GO:1990266	NEUTROPHIL MIGRATION%GOBP%GO:1990266	Details	73	-0.510287246525311	-1.53703099427377	0.00662251655629139	0.274868881118881	0	28892	CXCL8,CX3CL1,CXCL2,CXCL10,CXCL3,PPBP,TREM1,CXCL1,PECAM1,PPIA,CCL14,CCL20,EMP2,CCL8,CXCR2,FCER1G,BSG,LGALS3
REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION%GOBP%GO:1903053	REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION%GOBP%GO:1903053	Details	50	-0.437046576671031	-1.21570083388654	0.154518950437318	0.551303966688582	0	28880	IL6,PHLDB2,LAMC1,LAMB2,TIE1,TNXB,NID1,EMILIN1,TNFRSF1B,LAMB1,COLGALT1,ZNF469,EFEMP2
MESODERM FORMATION%GOBP%GO:0001707	MESODERM FORMATION%GOBP%GO:0001707	Details	28	-0.562289663566239	-1.39206310487737	0.072192513368984	0.450699407075877	0	28775	ITGA8,ITGA3,ITGB1,KDM6B,KLF4,SNAI1,PAX2,AHDC1,SCX
PURINE NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009127	PURINE NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009127	Details	15	-0.388356382838552	-0.86820341239289	0.6	0.781563028687577	0	28691	ADSS1,APRT,AMPD2,DGUOK
INTRACELLULAR LIPID TRANSPORT%GOBP%GO:0032365	INTRACELLULAR LIPID TRANSPORT%GOBP%GO:0032365	Details	38	-0.297616762277357	-0.795499135988707	0.814606741573034	0.871040027121615	0	28580	OSBPL2,GRAMD1A,ABCD1,TSPO2,CPT1B,VPS4A,CES1,LDLR
PYRIMIDINE NUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0006244	PYRIMIDINE NUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0006244	Details	16	-0.336602619525375	-0.770718905817934	0.770531400966184	0.846932651079884	0	27516	NT5M,NEIL1,NTHL1
CELL CYCLE PHASE TRANSITION%GOBP%GO:0044770	CELL CYCLE PHASE TRANSITION%GOBP%GO:0044770	Details	124	-0.28389128693506	-0.930102854674285	0.665454545454545	0.802039792327259	0	28834	ABCB1,CDC7,CDK2,PLK3,CCND2,POLE,CCND3,CDC25A,CUL2,TIMELESS,TACC3,CCNI2,UBE2L3,CCNB1,PHF8,PIM2,CDKN1A,SKP2
MULTICELLULAR ORGANISMAL-LEVEL WATER HOMEOSTASIS%GOBP%GO:0050891	MULTICELLULAR ORGANISMAL-LEVEL WATER HOMEOSTASIS%GOBP%GO:0050891	Details	22	-0.459528234643535	-1.09793974944455	0.331658291457286	0.666560678325384	0	28821	AQP3,HYAL2,ADCY6,MYO5B
ASSOCIATIVE LEARNING%GOBP%GO:0008306	ASSOCIATIVE LEARNING%GOBP%GO:0008306	Details	19	-0.573657453490463	-1.34580644763194	0.138957816377171	0.533194452224545	0	28711	ABCA7,ADCY3,NETO1,CHRNB2,TAFA2,LGMN
MONOAMINE TRANSPORT%GOBP%GO:0015844	MONOAMINE TRANSPORT%GOBP%GO:0015844	Details	18	-0.323113969492764	-0.752759428471234	0.817518248175182	0.872010220958908	0	28651	SLC6A4,TGM2,SLC18A3,SLC6A2
REGULATION OF MAST CELL DEGRANULATION%GOBP%GO:0043304	REGULATION OF MAST CELL DEGRANULATION%GOBP%GO:0043304	Details	17	-0.436399441641692	-1.02777817120732	0.402843601895735	0.706664717785218	0	28661	FGR,FES,ADGRE2,PLA2G3
APICAL JUNCTION ASSEMBLY%GOBP%GO:0043297	APICAL JUNCTION ASSEMBLY%GOBP%GO:0043297	Details	50	-0.470989079433107	-1.31011623744915	0.0903790087463557	0.484977462462313	0	28871	VCL,ESAM,CLDN5,OCEL1,RAMP2,FBF1,PECAM1,CDH5,MPP7,RHOC,ECT2
MYELOID LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002444	MYELOID LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002444	Details	38	-0.411854976335669	-1.10084618662153	0.283707865168539	0.654526325768505	0	28880	IL6,ANXA3,TREM1,ACE,FCGR3B,NR4A3,GRP
